id,id_anfitrion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,texto_banos,noches_minimas,noches_maximas,min_noches_maximas,max_noches_maximas,precio,disp_30d,disp_60d,disp_90d,disp_365d,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,antiguedad_host,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,listados_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia,amenidades
22760897,2634978,Isole,Castello,45.43493,12.34954,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,134.0,23,41,69,334,9,5,0,2022-07-21,2025-04-07,0.25,4.44,4.78,4.33,4.89,4.67,4.89,4.33,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2GGNN4FIM,"[""Microwave"", ""Heating"", ""Essentials"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Stove"", ""Freezer""]"
22785587,2634978,Isole,Cannaregio,45.43941,12.33962,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1 bath,1,1125,1125,1125,128.0,5,17,20,274,23,4,1,2018-10-15,2025-06-02,0.28,4.48,4.43,4.57,4.39,4.61,4.74,4.22,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2KA6UM45D,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove"", ""Freezer""]"
23199170,2634978,Isole,San Polo,45.43763,12.33139,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2 baths,1,1125,1125,1125,180.0,7,7,27,266,10,3,1,2018-05-28,2025-05-18,0.12,4.7,4.8,4.9,5.0,4.8,4.9,4.5,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2LLVXV28G,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Oven"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Elevator"", ""Stove""]"
23286669,2634978,Isole,Cannaregio,45.44627,12.32296,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,160.0,20,50,74,349,14,7,0,2018-09-18,2025-04-29,0.17,4.29,4.57,4.86,4.57,4.64,4.79,4.14,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2D566Z7YN,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Host greets you"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
23955979,2634978,Isole,Dorsoduro,45.43113,12.33183,Entire rental unit,Entire home/apt,6,2.0,3.0,6.0,2 baths,1,1125,1125,1125,371.0,11,19,22,275,73,14,1,2018-09-10,2025-05-18,0.89,4.68,4.74,4.74,4.66,4.64,4.85,4.52,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2EO6QASAP,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Patio or balcony"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Mosquito net"", ""Dishwasher"", ""Stove"", ""Freezer""]"
24026001,2634978,Isole,Cannaregio,45.44151,12.33263,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,1 bath,1,1125,1125,1125,170.0,15,28,56,318,56,5,1,2018-10-09,2025-05-31,0.69,4.32,4.54,4.34,4.8,4.71,4.82,4.3,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C28IR7HKN9,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Iron"", ""Bathtub"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Dishwasher"", ""Stove""]"
24242990,2634978,Isole,Castello,45.43683,12.33794,Entire rental unit,Entire home/apt,16,5.0,7.0,13.0,5 baths,1,1125,1125,1125,1216.0,3,14,28,268,63,10,0,2018-10-06,2025-02-16,0.77,4.67,4.78,4.84,4.78,4.81,5.0,4.62,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4ZMSH9OAQ,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Dryer"", ""Freezer""]"
24706204,2634978,Isole,San Marco,45.43565,12.33853,Entire rental unit,Entire home/apt,5,1.5,2.0,3.0,1.5 baths,1,1125,1125,1125,296.0,14,31,47,318,98,12,1,2018-05-15,2025-05-31,1.13,4.58,4.74,4.73,4.62,4.65,4.9,4.62,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4LFGXTH3I,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
29559420,2634978,Isole,Cannaregio,45.43883,12.34006,Entire rental unit,Entire home/apt,3,1.0,2.0,3.0,1 bath,1,1125,1125,1125,182.0,17,44,63,324,32,14,1,2020-07-31,2025-06-02,0.54,4.5,4.69,4.63,4.88,4.75,5.0,4.41,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2SIEMNQ58,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Patio or balcony"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Stove""]"
31395801,2634978,Isole,Castello,45.43382,12.34263,Entire rental unit,Entire home/apt,12,1.0,4.0,1.0,2 baths,1,1125,1125,1125,228.50778129734195,6,6,21,261,30,12,1,2019-06-17,2025-06-03,0.41,4.3,4.4,4.47,4.8,4.6,4.97,4.33,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2AHMJVB6M,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Patio or balcony"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
32029319,2634978,Isole,Cannaregio,45.44354,12.33273,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2 baths,1,1125,1125,1125,182.0,11,18,37,309,39,10,1,2019-05-10,2025-05-26,0.52,4.79,4.82,4.87,4.69,4.82,4.95,4.64,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2YY5YDJNP,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
32062453,2634978,Isole,San Marco,45.43646,12.33818,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1 bath,1,1125,1125,1125,172.0,16,25,55,324,31,0,0,2019-03-25,2024-06-09,0.41,4.32,4.32,4.35,4.58,4.58,4.81,4.19,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2YJXUKYPT,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Host greets you"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Patio or balcony"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Stove"", ""Freezer""]"
32414524,2634978,Isole,Cannaregio,45.44028,12.33648,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1 bath,1,1125,1125,1125,146.0,8,20,23,291,97,11,0,2019-05-04,2025-05-14,1.3,4.63,4.73,4.62,4.76,4.71,4.97,4.46,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B44PGTEVFZ,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove""]"
32416576,2634978,Isole,Santa Croce,45.43913,12.32645,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2 baths,1,1125,1125,1125,284.0,27,51,70,168,43,3,0,2019-04-16,2025-04-14,0.57,4.58,4.6,4.72,4.7,4.65,4.98,4.63,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2R5AXOIQF,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Washer"", ""Iron"", ""Bathtub"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
32417030,2634978,Isole,San Polo,45.43876,12.33174,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,2 baths,1,1125,1125,1125,321.0,27,48,67,164,32,6,1,2019-05-12,2025-05-18,0.43,4.5,4.47,4.75,4.53,4.63,4.75,4.44,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4BMJH7L2U,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Oven"", ""Host greets you"", ""Washer"", ""Iron"", ""Bathtub"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove""]"
33265474,2634978,Isole,San Polo,45.43836,12.32824,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,238.0,9,29,57,324,100,34,2,2019-05-09,2025-06-02,1.34,4.73,4.85,4.85,4.87,4.85,4.93,4.64,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2625YL2IJ,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Dining table"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove""]"
34030406,2634978,Isole,San Polo,45.43894,12.32955,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,269.0,0,0,0,168,36,10,0,2019-05-17,2024-11-02,0.49,4.69,4.78,4.89,4.89,4.58,4.86,4.53,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4ED57KYE4,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Dishwasher"", ""Stove"", ""Freezer""]"
34800312,2634978,Isole,Santa Croce,45.43931,12.3273,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1 bath,1,1125,1125,1125,300.0,0,0,0,166,53,6,0,2019-06-09,2024-11-09,0.72,4.66,4.72,4.72,4.77,4.72,4.85,4.58,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4DFNJ6HLX,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
34885131,2634978,Isole,San Polo,45.43797,12.32756,Entire rental unit,Entire home/apt,10,2.0,3.0,6.0,2 baths,1,1125,1125,1125,699.0,0,0,0,168,25,3,0,2019-10-28,2024-08-12,0.36,4.64,4.8,4.64,4.8,4.88,4.84,4.52,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4ED57KYE4,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
35147278,2634978,Isole,Cannaregio,45.44198,12.32475,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1 bath,1,1125,1125,1125,315.0,6,16,30,292,38,14,1,2019-09-15,2025-05-28,0.54,4.82,4.84,4.84,4.95,4.89,4.84,4.76,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4KJXF6QCA,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove"", ""Freezer""]"
35436425,2634978,Isole,Santa Croce,45.44158,12.32675,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1 bath,1,1125,1125,1125,250.0,7,13,27,287,22,6,0,2019-07-22,2025-04-24,0.31,4.73,4.77,5.0,5.0,4.64,4.73,4.59,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4MFRRZ2JT,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove""]"
35439243,2634978,Isole,Santa Croce,45.4401,12.32618,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1 bath,1,1125,1125,1125,287.0,7,10,14,268,92,20,0,2019-07-01,2025-05-17,1.27,4.82,4.86,4.78,4.9,4.78,4.85,4.72,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4AIOF7SK6,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove"", ""Freezer""]"
35439882,2634978,Isole,Santa Croce,45.4417,12.327,Entire rental unit,Entire home/apt,16,3.0,6.0,10.0,3 baths,1,1125,1125,1125,1031.0,2,2,6,260,59,8,1,2019-08-07,2025-05-24,0.83,4.9,4.9,4.85,4.88,4.85,4.86,4.71,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4KJXF6QCA,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
35480863,2634978,Isole,Santa Croce,45.44003,12.32575,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,241.0,8,16,43,312,36,17,0,2019-09-06,2025-05-03,0.51,4.69,4.83,4.72,4.83,4.47,4.67,4.22,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4QFOQWJJ5,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Freezer""]"
36299056,2634978,Isole,Santa Croce,45.44127,12.32383,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1 bath,1,1125,1125,1125,319.0,5,10,16,281,50,15,0,2019-09-05,2025-04-25,0.71,4.86,4.84,4.88,4.84,4.8,4.86,4.6,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4BJ6EIUNX,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove"", ""Freezer""]"
36371672,2634978,Isole,Santa Croce,45.44019,12.32593,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1 bath,1,1125,1125,1125,312.0,5,13,36,301,20,6,3,2019-09-01,2025-06-02,0.28,4.55,4.7,4.85,4.9,4.6,4.8,4.45,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B48ONZKSP3,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
36372355,2634978,Isole,Santa Croce,45.44103,12.32396,Entire rental unit,Entire home/apt,12,1.0,4.0,1.0,2 baths,1,1125,1125,1125,228.50778129734195,2,5,11,276,65,14,0,2019-09-10,2025-04-17,0.93,4.83,4.92,4.94,4.91,4.85,4.89,4.77,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4BJ6EIUNX,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove""]"
37613867,2634978,Isole,Cannaregio,45.44004,12.33621,Entire rental unit,Entire home/apt,6,1.5,2.0,3.0,1.5 baths,1,1125,1125,1125,241.0,3,16,43,314,35,16,0,2020-01-23,2025-05-10,0.53,4.63,4.71,4.77,4.83,4.63,4.86,4.63,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4QNVYIJ2M,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Crib - available upon request"", ""Toaster"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Stove"", ""Freezer""]"
37620004,2634978,Isole,Cannaregio,45.44449,12.33309,Entire rental unit,Entire home/apt,8,3.0,3.0,4.0,3 baths,1,1125,1125,1125,800.0,7,23,45,297,63,24,2,2019-12-27,2025-05-25,0.94,4.92,4.95,4.94,4.97,4.95,4.92,4.81,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4BNMG4KEG,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Private patio or balcony"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Dryer"", ""Freezer""]"
39287285,2634978,Isole,San Marco,45.43538,12.33994,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1 bath,1,1125,1125,1125,221.0,5,6,10,258,29,15,0,2019-12-29,2025-03-03,0.44,4.45,4.52,4.55,4.55,4.76,4.93,4.31,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4UBXRROF3,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Host greets you"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Stove"", ""Freezer""]"
39381291,2634978,Isole,Cannaregio,45.44179,12.34036,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,133.0,22,47,66,328,14,7,0,2022-08-31,2025-04-06,0.41,4.14,4.07,4.5,4.79,4.36,4.71,4.0,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2DHCT5ULG,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Dryer"", ""Freezer""]"
40575038,2634978,Isole,San Marco,45.43152,12.33231,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,2 baths,1,1125,1125,1125,175.0,7,29,51,326,13,7,0,2022-04-23,2025-05-04,0.34,4.46,4.77,4.15,4.38,4.69,4.92,4.23,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C29NCQHWB8,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Bathtub"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Private patio or balcony"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Dishwasher"", ""Stove"", ""Freezer""]"
41016437,2634978,Isole,San Polo,45.43592,12.32942,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,177.0,16,40,67,297,38,9,1,2020-02-23,2025-05-25,0.59,4.53,4.82,4.55,4.55,4.68,4.95,4.42,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4HKPBYDMJ,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Dishwasher"", ""Elevator"", ""Stove""]"
41186648,321429178,Isole,San Marco,45.43269,12.3366,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1 bath,999,1125,99,99,135.0,17,45,61,208,43,6,1,2020-08-09,2025-06-08,0.73,4.19,4.3,4.47,4.3,4.35,4.91,4.07,t,f,2019-12-27,within an hour,0.88,1.0,t,t,1.0,3.0,1,0,0,it027042c2belzrp7g,"[""Self check-in"", ""Microwave"", ""Heating"", ""Essentials"", ""Dining table"", ""40 inch HDTV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Electric stove"", ""Dedicated workspace"", ""Wifi"", ""Ethernet connection"", ""Keypad"", ""Body soap"", ""Refrigerator"", ""Cleaning available during stay"", ""Private patio or balcony"", ""Single level home"", ""Toaster"", ""Laundromat nearby"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Exterior security cameras on property"", ""Shampoo"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Coffee maker: french press"", ""Bidet""]"
